"id","name","type","begin_year","begin_month","begin_day","end_year","end_month","end_day","str_unknown1","unknown1","str_unknown2","unknown2_0","unknown2_1","unknown2_2","unknown2_3","str_progress","unknown2_69","unknown2_70","unknown2_71","unknown2_72","has_extra","unknown2_74","unknown2_75","unknown2_76","unknown2_77","unknown2_78","unknown2_79","text1","text2","text3","text4","text5","text6","extra_0","extra_1","extra_2","extra_3","extra_4","extra_5","extra_6","extra_7","extra_8","extra_9","extra_10","extra_11","extra_12","extra_13","extra_14","extra_15"
"1225","冒険家レポート２(11)","0","0","0","0","0","0","0","","0","協会任務担当官","525","9999","525","9999","","511","15","0","255","0","0","0","0","0","0","0","field 270;
monster 270 '降神術師';
monster 270 'デビルスカラー';
monster 270 'ソーサラー';
monster 270 'レッドアイ護衛兵';
monster 270 'コートナイト';
monster 270 'ラットシーフ';
monster 270 'ラティアン';
monster 270 'ワーラット';
value '退治したモンスター%d/90体';
_codeEnd
冒険家協会からモンスター討伐についての記録を依頼された。兵営　Ｂ１で <c:GOLDYELLOW>モンスター90体を退治<n>した後、冒険家協会ブルンネンシュティグ本部にいる協会任務担当官を訪ねよう。","field 502;
npc 502 '協会任務担当官';
_codeEnd
モンスター討伐に成功した。冒険家協会ブルンネンシュティグ本部にいる協会任務担当官を訪ねよう。","","","","","","","","","","","","","","","","","","","",""
"1226","冒険家レポート２(12)","0","0","0","0","0","0","0","","0","協会任務担当官","575","9999","575","9999","","511","15","0","255","0","0","0","0","0","0","0","field 276;
monster 276 'マミー';
monster 276 'エンバームド';
monster 276 'デビルスカラー';
monster 276 '骸骨魔法師';
monster 276 '骸骨剣士';
monster 276 '死の双剣士';
monster 276 'ドゥームスフィア';
monster 276 'アンデッドロック';
value '退治したモンスター%d/100体';
_codeEnd
冒険家協会からモンスター討伐についての記録を依頼された。商店　２Ｆで <c:GOLDYELLOW>モンスター100体を退治<n>した後、冒険家協会ブルンネンシュティグ本部にいる協会任務担当官を訪ねよう。","field 502;
npc 502 '協会任務担当官';
_codeEnd
モンスター討伐に成功した。冒険家協会ブルンネンシュティグ本部にいる協会任務担当官を訪ねよう。","","","","","","","","","","","","","","","","","","","",""
"1227","冒険家レポート２(13)","0","0","0","0","0","0","0","","0","協会任務担当官","625","9999","625","9999","","511","15","0","255","0","0","0","0","0","0","0","field 328;
monster 328 'ラットキング';
value '退治したパーティーボスモンスター%d/20体';
_codeEnd
冒険家協会からパーティーボスモンスター討伐についての記録を依頼された。ビックマウスダンジョン　Ｂ４にいる<c:GOLDYELLOW>ラットキング<n>を、パーティーメンバーと力を合わせ20体退治し、冒険家協会ブルンネンシュティグ本部にいる協会任務担当官を訪ねよう。","field 502;
npc 502 '協会任務担当官';
_codeEnd
パーティーボスモンスター討伐に成功した。冒険家協会ブルンネンシュティグ本部にいる協会任務担当官を訪ねよう。","","","","","","","","","","","","","","","","","","","",""
"1228","冒険家レポート２(14)","0","0","0","0","0","0","0","","0","協会任務担当官","675","9999","675","9999","","511","15","0","255","0","0","0","0","0","0","0","field 502;
npc 502 '協会任務担当官';
_codeEnd
冒険家協会からレイド探険についての記録を依頼された。<c:GOLDYELLOW>レイドを1回以上クリア<n>した後、冒険家協会ブルンネンシュティグ本部にいる協会任務担当官を訪ねよう。","","","","","","","","","","","","","","","","","","","","",""
"1229","冒険家レポート２(15)","0","0","0","0","0","0","0","","0","協会任務担当官","425","9999","425","9999","","511","15","512","255","0","0","0","0","0","0","0","field 358;
monster 358 'デスピンサー';
value '退治したパーティーボスモンスター%d/10体';
_codeEnd
冒険家協会からパーティーボスモンスター討伐についての記録を依頼された。暴かれた納骨堂　Ｂ１にいる<c:GOLDYELLOW>デスピンサー<n>を、パーティーメンバーと力を合わせ10体倒して、冒険家協会ブルンネンシュティグ本部にいる協会任務担当官を訪ねよう。","field 502;
npc 502 '協会任務担当官';
_codeEnd
パーティーボスモンスター討伐に成功した。冒険家協会ブルンネンシュティグ本部にいる協会任務担当官を訪ねよう。","","","","","","","","","","","","","","","","","","","",""
"1230","冒険家レポート２(16)","0","0","0","0","0","0","0","","0","協会任務担当官","475","9999","475","9999","","511","15","512","255","0","0","0","0","0","0","0","field 502;
npc 502 '協会任務担当官';
_codeEnd
冒険家協会から秘密ダンジョン探検についての記録を依頼された。<c:GOLDYELLOW>秘密ダンジョンを2回以上クリア<n>した後、冒険家協会ブルンネンシュティグ本部にいる協会任務担当官を訪ねよう。","","","","","","","","","","","","","","","","","","","","",""
"1231","冒険家レポート２(17)","0","0","0","0","0","0","0","","0","協会任務担当官","525","9999","525","9999","","511","15","512","255","0","0","0","0","0","0","0","field 270;
monster 270 '火炎の鬼';
value '退治したパーティーボスモンスター%d/15体';
_codeEnd
冒険家協会からパーティーボスモンスター討伐についての記録を依頼された。兵営 Ｂ１にいる<c:GOLDYELLOW>火炎の鬼<n>を、パーティーメンバーと力を合わせ15体倒して、冒険家協会ブルンネンシュティグ本部にいる協会任務担当官を訪ねよう。","field 502;
npc 502 '協会任務担当官';
_codeEnd
パーティーボスモンスター討伐に成功した。冒険家協会ブルンネンシュティグ本部にいる協会任務担当官を訪ねよう。","","","","","","","","","","","","","","","","","","","",""
"1232","冒険家レポート２(18)","0","0","0","0","0","0","0","","0","協会任務担当官","575","9999","575","9999","","511","15","512","255","0","0","0","0","0","0","0","field 502;
npc 502 '協会任務担当官';
_codeEnd
冒険家協会から混沌の大地の探検に挑戦した冒険家の記録を依頼された。<c:GOLDYELLOW>混沌の大地を1回以上完了<n>した後、冒険家協会ブルンネンシュティグ本部にいる協会任務担当官を訪ねよう。","","","","","","","","","","","","","","","","","","","","",""
"1233","冒険家レポート２(19)","0","0","0","0","0","0","0","","0","協会任務担当官","625","9999","625","9999","","511","15","512","255","0","0","0","0","0","0","0","field 502;
npc 502 '協会任務担当官';
_codeEnd
冒険家協会から秘密ダンジョン探検についての記録を依頼された。<c:GOLDYELLOW>秘密ダンジョンを2回以上クリア<n>した後、冒険家協会ブルンネンシュティグ本部にいる協会任務担当官を訪ねよう。","","","","","","","","","","","","","","","","","","","","",""
"1234","冒険家レポート２(20)","0","0","0","0","0","0","0","","0","協会任務担当官","675","9999","675","9999","","511","15","512","255","0","0","0","0","0","0","0","field 473;
monster 473 'ハゲワシ闘士';
value '退治したパーティーボスモンスター%d/20体';
_codeEnd
冒険家協会からパーティーボスモンスター討伐についての記録を依頼された。時の森 2Fにいる<c:GOLDYELLOW>ハゲワシ闘士<n>を、パーティーメンバーと力を合わせ20体倒して、冒険家協会ブルンネンシュティグ本部にいる協会任務担当官を訪ねよう。","field 502;
npc 502 '協会任務担当官';
_codeEnd
パーティーボスモンスター討伐に成功した。冒険家協会ブルンネンシュティグ本部にいる協会任務担当官を訪ねよう。","","","","","","","","","","","","","","","","","","","",""
"1235","冒険家レポート２(21)","0","0","0","0","0","0","0","","0","協会任務担当官","425","9999","425","9999","","511","15","1024","255","0","0","0","0","0","0","0","field 358;
monster 358 'デスピンサー';
value '退治したパーティーボスモンスター%d/10体';
_codeEnd
冒険家協会からパーティーボスモンスター討伐についての記録を依頼された。暴かれた納骨堂　Ｂ１にいる<c:GOLDYELLOW>デスピンサー<n>を、パーティーメンバーと力を合わせ10体倒して、冒険家協会ブルンネンシュティグ本部にいる協会任務担当官を訪ねよう。","field 502;
npc 502 '協会任務担当官';
_codeEnd
パーティーボスモンスター討伐に成功した。冒険家協会ブルンネンシュティグ本部にいる協会任務担当官を訪ねよう。","","","","","","","","","","","","","","","","","","","",""
"1236","冒険家レポート２(22)","0","0","0","0","0","0","0","","0","協会任務担当官","475","9999","475","9999","","511","15","1024","255","0","0","0","0","0","0","0","field 502;
npc 502 '協会任務担当官';
_codeEnd
冒険家協会から秘密ダンジョン探検についての記録を依頼された。<c:GOLDYELLOW>秘密ダンジョンを2回以上クリア<n>した後、冒険家協会ブルンネンシュティグ本部にいる協会任務担当官を訪ねよう。","","","","","","","","","","","","","","","","","","","","",""
"1237","冒険家レポート２(23)","0","0","0","0","0","0","0","","0","協会任務担当官","525","9999","525","9999","","511","15","1024","255","0","0","0","0","0","0","0","field 270;
monster 270 '火炎の鬼';
value '退治したパーティーボスモンスター%d/15体';
_codeEnd
冒険家協会からパーティーボスモンスター討伐についての記録を依頼された。兵営 Ｂ１にいる<c:GOLDYELLOW>火炎の鬼<n>を、パーティーメンバーと力を合わせ15体倒して、冒険家協会ブルンネンシュティグ本部にいる協会任務担当官を訪ねよう。","field 502;
npc 502 '協会任務担当官';
_codeEnd
パーティーボスモンスター討伐に成功した。冒険家協会ブルンネンシュティグ本部にいる協会任務担当官を訪ねよう。","","","","","","","","","","","","","","","","","","","",""
"1238","冒険家レポート２(24)","0","0","0","0","0","0","0","","0","協会任務担当官","575","9999","575","9999","","511","15","1024","255","0","0","0","0","0","0","0","field 502;
npc 502 '協会任務担当官';
_codeEnd
冒険家協会からレイド探険についての記録を依頼された。<c:GOLDYELLOW>レイドを1回以上クリア<n>した後、冒険家協会ブルンネンシュティグ本部にいる協会任務担当官を訪ねよう。","","","","","","","","","","","","","","","","","","","","",""
"1239","冒険家レポート２(25)","0","0","0","0","0","0","0","","0","協会任務担当官","625","9999","625","9999","","511","15","1024","255","0","0","0","0","0","0","0","field 502;
npc 502 '協会任務担当官';
_codeEnd
冒険家協会から秘密ダンジョン探検についての記録を依頼された。<c:GOLDYELLOW>秘密ダンジョンを2回以上クリア<n>した後、冒険家協会ブルンネンシュティグ本部にいる協会任務担当官を訪ねよう。","","","","","","","","","","","","","","","","","","","","",""
